id,日期,录播来源,录播片段编号,起始时间点,结束时间点,歌名,中文歌名,原曲艺术家,演唱者,演唱状态,语言,备注,参考路灯man,有没有音频,谁切的,有没有第二版本
U03873,2020-11-21,BV1Ay4y1671Z,1,00:43:48.000,00:48:44.700,狼爱上羊,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03874,2020-11-21,BV1Ay4y1671Z,1,00:53:27.000,00:54:40.000,ばかみたい,像笨蛋一样,,咩栗,几句,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03875,2020-11-21,BV1Ay4y1671Z,1,00:54:45.000,00:58:58.000,恋愛サーキュレーション,恋爱循环,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03876,2020-11-21,BV1Ay4y1671Z,1,00:59:45.000,01:01:09.000,カワキヲアメク,声嘶力竭,,咩栗,半首,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03877,2020-11-21,BV1Ay4y1671Z,1,01:02:40.000,01:04:55.000,巴啦啦小魔仙,,,咩栗,半首,普通话,巴啦啦小DD,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03878,2020-11-21,BV1Ay4y1671Z,1,01:09:19.000,01:12:48.000,夏天的风,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03879,2020-11-21,BV1Ay4y1671Z,1,01:16:50.000,01:17:52.000,初音ミクの消失,初音未来的消失,,咩栗,几句,日语,咩栗的消失（基本口胡,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03880,2020-11-21,BV1Ay4y1671Z,1,01:19:08.000,01:20:17.000,最近比较烦,,,咩栗,几句,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03881,2020-11-21,BV1Ay4y1671Z,1,01:20:48.000,01:24:26.000,百变奶精,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03882,2020-11-21,BV1Ay4y1671Z,1,01:29:37.000,01:31:19.000,やらないか,亚拉那一卡,,咩栗,半首,日语,原曲：バラライカ,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03883,2020-11-21,BV1Ay4y1671Z,1,01:32:55.000,01:35:46.000,7 Rings,,,咩栗,完整,英语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03884,2020-11-21,BV1Ay4y1671Z,1,01:36:21.000,01:39:19.000,美人计,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03885,2020-11-21,BV1Ay4y1671Z,1,01:46:13.000,01:50:23.500,帝国少女,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03886,2020-11-21,BV1Ay4y1671Z,1,01:51:08.000,01:52:35.000,千本桜,千本樱,,咩栗,半首,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03887,2020-11-21,BV1Ay4y1671Z,1,01:54:54.000,01:57:55.000,Gigantic O.T.N,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03888,2020-11-21,BV1Ay4y1671Z,1,02:01:17.000,02:04:45.000,九万字,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03889,2020-11-21,BV1Ay4y1671Z,1,02:06:45.000,02:11:09.000,好想爱这个世界啊,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03890,2020-11-21,BV1Ay4y1671Z,1,02:14:40.000,02:18:50.000,斑马斑马,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03891,2020-11-23,BV1Lp4y1r7U5,1,00:06:05.000,00:10:03.500,蚂蚱,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03892,2020-11-24,BV1dt4y1a7Eu,1,00:00:00.000,00:02:34.000,小的们，加班了,,,咩栗,半首,普通话,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03893,2020-11-24,BV1dt4y1a7Eu,1,01:09:28.000,01:11:16.000,God knows…,,,咩栗,半首,日语,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03894,2020-11-24,BV1dt4y1a7Eu,1,01:12:14.000,01:15:44.000,遇见你时所有星星都落在我头上,,,咩栗,完整,普通话,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03895,2020-11-24,BV1dt4y1a7Eu,1,01:16:47.000,01:20:35.000,星間飛行,星间飞行,,咩栗,完整,日语,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03896,2020-11-24,BV1dt4y1a7Eu,1,01:21:24.000,01:25:27.000,For フルーツバスケット/For Fruits Basket,,,咩栗,完整,日语,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03897,2020-11-24,BV1dt4y1a7Eu,1,01:27:43.000,01:28:34.000,父亲,,,咩栗,几句,普通话,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03898,2020-11-24,BV1dt4y1a7Eu,1,01:29:52.000,01:33:43.000,同桌的你,,,咩栗,勉强完整,普通话,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03899,2020-11-24,BV1dt4y1a7Eu,2,00:03:48.000,00:08:30.000,なきむし。,爱哭鬼。,,咩栗,完整,日语,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03900,2020-11-24,BV1dt4y1a7Eu,2,00:09:10.000,00:12:40.000,粉红色的回忆,,,咩栗,完整,普通话,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03901,2020-11-24,BV1dt4y1a7Eu,2,00:13:42.000,00:17:56.000,サリシノハラ,离去之原,,咩栗,完整,日语,,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03902,2020-11-24,BV1dt4y1a7Eu,2,00:19:00.000,00:19:17.000,霞光,,,咩栗,几句,普通话,轻哼了几句,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03903,2020-11-24,BV1dt4y1a7Eu,2,00:20:05.000,00:20:29.000,小白船,,,咩栗,几句,普通话,清唱几句,咩咩的三叉戟(UID:320278333),TRUE,枺芺(UID:545133496),FALSE
U03904,2020-11-26,BV1Fi4y157wY,1,00:24:34.000,00:29:15.000,だんご大家族,团子大家族,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03905,2020-11-26,BV1Fi4y157wY,1,00:31:16.000,00:35:23.000,START:DASH!!,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03906,2020-11-26,BV1Fi4y157wY,1,01:09:50.000,01:11:31.000,虎視眈々,虎视眈眈,,咩栗,半首,日语,我涩 我涩爆了 我太涩了 （？,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03907,2020-11-26,BV1Fi4y157wY,1,01:12:55.000,01:15:10.000,新宝岛,,,咩栗,半首,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03908,2020-11-26,BV1Fi4y157wY,1,01:16:20.000,01:17:04.000,比翼の羽根,,,咩栗,几句,日语,儿时的记忆是缘某空？,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03909,2020-11-26,BV1Fi4y157wY,1,01:19:16.000,01:23:12.000,素颜,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03910,2020-11-26,BV1Fi4y157wY,1,01:26:33.000,01:28:19.000,いけないボーダーライン,禁忌的边界线,,咩栗,半首,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03911,2020-11-26,BV1Fi4y157wY,1,01:29:30.000,01:33:19.000,フリージア,希望之花,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03912,2020-11-26,BV1Fi4y157wY,1,01:37:28.000,01:40:00.000,RAGE OF DUST,,,咩栗,半首,日语,摔了好几跤唱的是吧,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03913,2020-11-26,BV1Fi4y157wY,1,01:59:30.000,02:00:40.000,Storm in Lover,,,咩栗,半首,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03914,2020-11-26,BV1Fi4y157wY,1,02:13:40.000,02:17:58.000,小幸运,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03915,2020-12-12,BV1Ut4y1Y7ZA,1,00:30:08.000,00:33:00.000,コネクト/Connect,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03916,2020-12-12,BV1Ut4y1Y7ZA,1,00:33:59.000,00:36:58.000,いけないボーダーライン,禁忌的边界线,,咩栗,基本完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03917,2020-12-12,BV1Ut4y1Y7ZA,1,00:37:51.000,00:41:04.000,青柠,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03918,2020-12-12,BV1Ut4y1Y7ZA,1,00:42:23.000,00:46:12.000,不再见,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03919,2020-12-12,BV1Ut4y1Y7ZA,1,00:49:25.000,00:52:01.000,东西,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03920,2020-12-12,BV1Ut4y1Y7ZA,1,00:52:59.000,00:56:51.000,南部小城,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03921,2020-12-12,BV1Ut4y1Y7ZA,1,00:57:35.000,00:59:18.500,いのちの名前,生命之名,,咩栗,半首,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03922,2020-12-12,BV1Ut4y1Y7ZA,1,01:00:25.000,01:04:33.000,secret base ~君がくれたもの~,秘密基地 ~你所给予之物~/未闻花名,,咩栗,基本完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03923,2020-12-12,BV1Ut4y1Y7ZA,1,01:05:29.000,01:08:50.000,一番の宝物,最珍贵的宝物,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03924,2020-12-12,BV1Ut4y1Y7ZA,1,01:09:45.000,01:13:15.000,前前前世,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03925,2020-12-12,BV1Ut4y1Y7ZA,1,01:13:52.000,01:18:31.000,らぶこーる,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03926,2020-12-12,BV1Ut4y1Y7ZA,1,01:22:15.000,01:24:57.000,梦的光点,,,咩栗,半首,普通话,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03927,2020-12-12,BV1Ut4y1Y7ZA,1,01:26:41.000,01:30:50.000,たぶん,大概,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03928,2020-12-12,BV1Ut4y1Y7ZA,1,01:31:30.000,01:35:07.000,奇迹再现,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03929,2020-12-12,BV1Ut4y1Y7ZA,1,01:35:59.000,01:40:35.000,Lemon,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03930,2020-12-12,BV1Ut4y1Y7ZA,1,01:41:12.000,01:47:05.000,Wishing,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03931,2020-12-12,BV1Ut4y1Y7ZA,1,01:47:57.000,01:52:58.000,心拍数#0822,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03932,2020-12-12,BV1Ut4y1Y7ZA,1,01:53:46.000,01:57:19.000,夜の歌,夜之歌,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03933,2020-12-12,BV1Ut4y1Y7ZA,1,01:58:06.000,02:00:05.000,This game,,,咩栗,半首,日语,,鼠标Office(UID:13315327),TRUE,温梦未醒(UID:1575399407),FALSE
U03934,2020-12-12,BV1Ut4y1Y7ZA,1,02:06:08.000,02:10:49.000,THERE IS A REASON,,,咩栗,完整,日语,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03935,2020-12-12,BV1Ut4y1Y7ZA,1,02:11:40.000,02:14:42.000,勾指起誓,,,咩栗,完整,普通话,,鼠标Office(UID:13315327),TRUE,枺芺(UID:545133496),FALSE
U03936,2020-12-23,BV1Gt4y1C7HP,1,01:30:25.000,01:33:53.000,カタオモイ,单相思,,咩栗,完整,日语,,joggyGeorge(UID:26150080),TRUE,枺芺(UID:545133496),FALSE
U03937,2021-01-07,BV16t4y1r7gH,1,01:54:42.000,01:57:54.000,她说每个人的心中都有一首歌,,,咩栗,完整,普通话,,小珍珠的受气包(UID:38822510),TRUE,枺芺(UID:545133496),FALSE
U03938,2021-01-07,BV16t4y1r7gH,1,02:01:33.000,02:05:14.000,おしべとめしべと夜の蝶々,夜蝶,,咩栗,完整,日语,,小珍珠的受气包(UID:38822510),TRUE,枺芺(UID:545133496),FALSE
U03939,2021-01-07,BV16t4y1r7gH,1,02:06:41.000,02:09:01.000,黒ネコのタンゴ,黑猫的探戈,,咩栗,完整,日语,,小珍珠的受气包(UID:38822510),TRUE,枺芺(UID:545133496),FALSE
U03940,2022-08-06,BV1mt4y137NY,1,00:24:08.000,00:24:55.000,北国之春,,,呜米,几句,普通话,对于呜米来说还是太困难了,,TRUE,温梦未醒(UID:1575399407),FALSE
U03941,2022-08-06,BV1mt4y137NY,1,01:34:29.000,01:36:00.000,老子明天不上班,,,呜米,半首,四川话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03942,2022-08-06,BV1mt4y137NY,1,01:36:32.000,01:37:16.000,给我一杯马提尼,,,呜米,几句,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03943,2022-08-06,BV1mt4y137NY,1,01:39:38.500,01:42:28.000,春天的芭蕾,,,呜米,勉强完整,普通话,。,,TRUE,温梦未醒(UID:1575399407),FALSE
U03944,2022-08-06,BV1mt4y137NY,1,01:45:51.000,01:48:37.000,神魂颠倒,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03945,2022-08-06,BV1mt4y137NY,1,01:50:11.000,01:53:50.000,ヒッチコック,希区柯克,,呜米,完整,日语,久违的小甜歌！！！,,TRUE,温梦未醒(UID:1575399407),FALSE
U03946,2022-08-06,BV1mt4y137NY,1,01:55:30.000,01:59:54.000,漠河舞厅,,,呜米,勉强完整,普通话,夜店里最靓的崽,,TRUE,温梦未醒(UID:1575399407),FALSE
U03947,2022-08-06,BV1mt4y137NY,1,02:03:32.000,02:06:14.000,你走,,,呜米,完整,普通话,加速 你滚！,,TRUE,温梦未醒(UID:1575399407),FALSE
U03948,2022-08-09,BV1Ja411P7np,1,02:09:14.000,02:12:49.000,借我,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03949,2022-08-09,BV1FB4y167nB,1,00:00:03.000,00:01:29.000,模仿,,,呜米,半首,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03950,2022-08-09,BV1FB4y167nB,1,00:01:30.000,00:05:18.000,牛马disco,,,呜米,半首,普通话,一秒前还是深沉的歌，画风突变；再来一遍？！,,TRUE,温梦未醒(UID:1575399407),FALSE
U03951,2022-08-09,BV1FB4y167nB,1,00:15:32.000,00:20:33.000,secret base ~君がくれたもの~,秘密基地 ~你所给予之物~/未闻花名,,呜米,勉强完整,日语,让BGM自己独唱,,TRUE,温梦未醒(UID:1575399407),FALSE
U03952,2022-08-09,BV1FB4y167nB,1,00:22:52.000,00:26:32.000,稻香,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03953,2022-08-09,BV1FB4y167nB,1,02:14:37.000,02:18:39.000,妄想感傷代償連盟,妄想感伤代偿联盟,,呜米,完整,日语,高低音切换suki,,TRUE,温梦未醒(UID:1575399407),FALSE
U03954,2022-08-10,BV1UV4y1x7vv,1,01:05:07.000,01:09:42.000,时光盲盒,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03955,2022-08-10,BV1UV4y1x7vv,1,01:15:23.000,01:17:10.500,恰雪来故,,,咩栗,半首,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03956,2022-08-10,BV1UV4y1x7vv,1,01:19:37.000,01:24:20.000,柒寒,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03957,2022-08-10,BV1UV4y1x7vv,1,01:26:49.000,01:29:30.000,庭園にて,在庭院中,,咩栗,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03958,2022-08-10,BV1UV4y1x7vv,1,01:32:08.000,01:36:04.000,绿色,,,咩栗,勉强完整,普通话,电音版,,TRUE,温梦未醒(UID:1575399407),FALSE
U03959,2022-08-10,BV1UV4y1x7vv,1,01:40:02.000,01:41:28.000,余命3日少女,,,咩栗,半首,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03960,2022-08-10,BV1UV4y1x7vv,1,01:44:30.000,01:47:08.000,只喝香槟,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03961,2022-08-10,BV1UV4y1x7vv,1,01:48:17.500,01:52:48.000,引路的风筝,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03962,2022-08-10,BV1UV4y1x7vv,1,01:55:50.000,01:59:25.000,有点甜,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03963,2022-08-10,BV1UV4y1x7vv,1,02:01:16.000,02:05:36.000,赤伶,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03964,2022-08-10,BV1UV4y1x7vv,1,02:10:58.000,02:15:30.000,ふわふわ♪,轻飘飘♪,,咩栗,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03965,2022-08-10,BV1wd4y1K7bW,1,00:23:13.000,00:26:43.000,うみたがり,渴望诞生,,呜米,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03966,2022-08-10,BV1wd4y1K7bW,1,00:28:18.000,00:32:00.000,追光者,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03967,2022-08-10,BV1wd4y1K7bW,1,00:34:20.000,00:36:03.000,麒麟,,,呜米,半首,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03968,2022-08-10,BV1wd4y1K7bW,1,00:39:26.000,00:42:31.000,慢冷,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03969,2022-08-10,BV1wd4y1K7bW,1,01:15:14.000,01:16:43.000,模仿,,,呜米,半首,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03970,2022-08-10,BV1wd4y1K7bW,1,01:34:35.000,01:35:33.500,葫芦娃,,,呜米,基本完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03971,2022-08-10,BV1wd4y1K7bW,1,01:39:55.000,01:43:40.000,逆战,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03972,2022-08-10,BV1wd4y1K7bW,1,01:45:55.000,01:49:15.000,说书人,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03973,2022-08-10,BV1wd4y1K7bW,1,01:50:08.000,01:53:44.000,天下,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03974,2022-08-10,BV1wd4y1K7bW,1,01:55:24.000,01:56:55.000,夜は眠れるかい?,夜不能寐吗？,,呜米,半首,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03975,2022-08-10,BV1wd4y1K7bW,1,01:58:28.000,02:02:34.000,狂乱 Hey Kids!!,,,呜米,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03976,2022-08-12,BV1n14y1b7Qz,1,00:01:37.000,00:01:53.000,Beep Beep I'm a Sheep,,,咩栗,一段,英语,cow是喵喵叫的？,,TRUE,温梦未醒(UID:1575399407),FALSE
U03977,2022-08-12,BV1pT411A7f9,1,00:16:36.000,00:20:38.000,残酷な天使のテーゼ,残酷天使的行动纲领,,呜米,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03978,2022-08-13,BV1YG4y1e7Kk,1,01:06:25.000,01:06:43.000,海产,,,咩栗,几句,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03979,2022-08-13,BV1rB4y167Ew,1,00:32:48.000,00:36:13.000,借,,,呜米,勉强完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03980,2022-08-13,BV1rB4y167Ew,1,00:38:44.000,00:41:14.000,消愁,,,呜米,半首,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03981,2022-08-13,BV1rB4y167Ew,1,00:41:18.000,00:44:10.000,消愁,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03982,2022-08-13,BV1rB4y167Ew,1,00:47:40.000,00:52:35.000,漠河舞厅,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03983,2022-08-13,BV1rB4y167Ew,1,00:55:42.000,00:58:57.000,Flamingo,火烈鸟,,呜米,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03984,2022-08-13,BV1rB4y167Ew,1,00:59:13.000,01:02:04.000,MOM,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03985,2022-08-13,BV1rB4y167Ew,1,01:04:50.000,01:09:14.000,我管你,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03986,2022-08-13,BV1rB4y167Ew,1,01:11:07.000,01:12:27.000,HATENA,,,呜米,半首,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03987,2022-08-13,BV1rB4y167Ew,1,01:13:14.000,01:16:46.000,我还年轻 我还年轻,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03988,2022-08-13,BV1rB4y167Ew,1,01:20:15.000,01:26:15.000,痛快的哀艳,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03989,2022-08-13,BV1rB4y167Ew,1,01:29:45.500,01:33:30.000,迷迭香,,,呜米,完整,普通话,吉他版好评,,TRUE,温梦未醒(UID:1575399407),FALSE
U03990,2022-08-13,BV1rB4y167Ew,1,01:35:18.000,01:37:30.000,迷迭香,,,呜米,半首,普通话,这回够痒了,,TRUE,温梦未醒(UID:1575399407),FALSE
U03991,2022-08-13,BV1rB4y167Ew,1,01:38:49.000,01:42:44.000,童话,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03992,2022-08-13,BV1rB4y167Ew,1,01:43:32.500,01:48:18.000,给电影人的情书,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03993,2022-08-13,BV1rB4y167Ew,1,01:51:09.000,01:53:23.000,KING,,,呜米,半首,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03994,2022-08-13,BV1rB4y167Ew,1,01:53:28.000,01:57:42.000,孤独患者,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03995,2022-08-14,BV1AS4y1W74i,1,00:00:48.000,00:04:06.000,Baa Baa Black Sheep,,,咩栗,完整,英语,两遍半？,,TRUE,温梦未醒(UID:1575399407),FALSE
U03996,2022-08-14,BV1AS4y1W74i,1,01:32:57.000,01:36:52.000,阿拉斯加海湾,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03997,2022-08-14,BV1AS4y1W74i,1,01:38:23.000,01:38:55.500,好きだから。,因为喜欢你。,,咩栗,几句,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03998,2022-08-14,BV1AS4y1W74i,1,01:39:36.000,01:43:18.000,風になる,幻化成风,,咩栗,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U03999,2022-08-14,BV1AS4y1W74i,1,01:44:42.000,01:45:18.000,安娜的橱窗,,,咩栗,几句,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04000,2022-08-14,BV1AS4y1W74i,1,01:45:58.000,01:47:23.000,送别,,,咩栗,半首,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04001,2022-08-14,BV1AS4y1W74i,1,01:47:41.000,01:51:45.000,僕らの手には何もないけど,尽管我们的手中空无一物,,咩栗,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04002,2022-08-14,BV1AS4y1W74i,1,01:54:43.000,01:58:39.000,光るなら,若能绽放光芒,,咩栗,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04003,2022-08-14,BV1AS4y1W74i,1,01:59:36.000,02:03:19.000,要抱抱,,,咩栗,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04004,2022-08-14,BV16d4y1o7xB,1,00:01:39.000,00:04:16.000,牛马disco,,,呜米,基本完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04005,2022-08-14,BV1AS4y1W74i,1,02:03:58.000,02:08:02.000,群青,,,咩栗,完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04006,2022-08-14,BV1AS4y1W74i,1,02:11:55.000,02:12:17.000,Crossing Field,,,咩栗,几句,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04007,2022-08-14,BV16d4y1o7xB,1,01:04:47.000,01:08:45.000,天外来物,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04008,2022-08-14,BV16d4y1o7xB,1,01:32:24.000,01:36:42.000,好想爱这个世界啊,,,呜米,完整,普通话,绝美高音,,TRUE,温梦未醒(UID:1575399407),FALSE
U04009,2022-08-14,BV16d4y1o7xB,1,01:40:27.000,01:45:50.000,杀死那个石家庄人,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04010,2022-08-14,BV16d4y1o7xB,1,02:06:48.000,02:09:40.500,燕子没有你我可怎么活,,,呜米,完整,普通话,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04011,2022-08-19,BV1tW4y1b7KK,1,01:08:30.000,01:10:42.000,生きる,活着,,咩栗,尽力完整,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
U04012,2022-08-19,BV1tW4y1b7KK,1,01:11:51.000,01:13:14.000,悠哉山歌大王,,,咩栗,半首,日语,,,TRUE,温梦未醒(UID:1575399407),FALSE
